TransactionKey;ProductKey;CustomerKey;OrderKey;OrderDateKey;ShipDateKey;SellerKey;Sales;Quantity;Discount;Profit;Shipping Cost
446;288;2616;230;562;584;46;740.34;6;0;296.1;91.34
447;379;2616;230;562;584;46;103.59;1;0;16.56;19.54
448;380;2616;230;562;584;46;57.51;1;0;2.28;6.48
449;381;2616;230;562;584;46;40.05;1;0;1.98;1.98
450;382;282;231;877;904;46;154.2;4;0;1.44;17.69
451;383;282;231;877;904;46;176.88;2;0;70.74;11.45
452;98;142;232;1298;1330;47;233.76;8;0;30.24;25.25
453;65;2886;233;1404;1435;48;93;4;0;19.44;6.21
454;384;178;234;1111;1135;46;262.29;1;0;28.83;30.58
455;385;178;234;1111;1135;46;57.87;1;0;13.86;5.38
456;386;178;234;1111;1135;46;36.24;2;0;7.2;1.84
457;387;3698;235;1110;1138;46;124.68;4;0;17.4;15.74
458;388;3698;235;1110;1138;46;50.79;1;0;6.6;4.78
459;389;3698;235;1110;1138;46;47.1;1;0;13.65;3.07
460;115;3698;235;1110;1138;46;22.8;4;0;9.48;1.55
461;390;644;236;113;118;49;11.55;1;0;2.76;1.71
462;391;78;237;252;265;50;1377.9;10;0;289.2;214.97
463;392;78;237;252;265;50;56.82;1;0;8.52;4.84
464;393;3;238;252;261;50;620.64;2;0;43.44;95.1
465;394;155;239;29;32;51;43.92;1;0;16.23;3.35
466;395;48;240;295;308;52;486.66;2;0;243.3;28.3
467;396;48;240;295;308;52;59.34;2;0;4.14;3.82
468;99;6;241;451;473;53;27.06;2;0;8.34;1.42
469;397;187;242;667;689;51;61.56;6;0;1.08;6.13
470;56;187;242;667;689;51;13.68;1;0;4.08;2.01
471;398;28;243;525;546;53;17.04;1;0;4.26;1.92
472;399;173;244;594;615;50;20.19;1;0;6.66;4.28
473;400;596;245;1068;1095;54;109.8;2;0;19.74;12.23
474;401;596;245;1068;1095;54;253.92;2;0;5.04;11.46
475;402;396;246;943;969;55;49.62;2;0;15.36;6.88
476;240;396;246;943;969;55;14.13;1;0;3.24;1.96
477;258;396;246;943;969;55;7.14;1;0;2.76;1.14
478;403;1;247;970;997;56;30.48;1;0;2.73;1.38
479;404;28;248;1036;1062;56;504;2;0;115.92;54.36
480;405;28;248;1036;1062;56;189.54;1;0;13.26;36.84
481;346;28;248;1036;1062;56;115.02;1;0;0;10.56
482;406;28;248;1036;1062;56;50.52;1;0;14.64;7.55
483;407;28;248;1036;1062;56;16.44;1;0;8.22;2.95
484;408;2886;249;919;945;50;53.7;1;0;0;3.61
485;193;317;250;1409;1440;52;26.67;1;0;1.05;2.95
486;409;221;251;1136;1160;51;39.36;1;0;7.86;5.04
487;410;356;252;1232;1259;51;118.8;4;0;49.8;9.22
488;181;44;253;1396;1429;51;1175.4;4;0;246.72;83.09
489;411;44;253;1396;1429;51;11.76;1;0;5.64;1.62
490;412;83;254;1222;1250;49;207.36;4;0;31.08;8.93
491;176;83;254;1222;1250;49;49.86;1;0;0;4.23
492;77;28;255;1127;1155;51;17.52;1;0;5.43;1.32
493;413;127;256;1109;1137;51;319.98;1;0;143.97;23.52
494;414;483;257;1328;1358;51;6.03;1;0;1.86;1.44
495;359;53;258;1313;1344;51;48.66;1;0;22.86;1.19
496;93;1125;259;230;242;57;31.95;1;0;11.82;2.35
497;415;178;260;229;241;58;88.2;1;0;7.92;2.81
498;416;178;260;229;241;58;17.88;2;0;3.9;1.11
499;188;476;261;312;326;59;81.78;1;0;28.62;4.73
500;310;476;261;312;326;59;19.29;1;0;1.14;1.99
501;417;476;261;312;326;59;23.88;2;0;10.02;1.7
502;418;83;262;215;222;60;28.68;1;0;3.42;11.15
503;127;83;262;215;222;60;27.24;2;0;13.02;6.34
504;419;255;263;548;573;61;391.14;1;0;195.57;48.29
505;295;255;263;548;573;61;20.31;1;0;6.69;1.49
506;84;662;264;381;397;62;33.12;2;0;1.98;2.46
507;420;1033;265;593;613;60;311.85;1;0;18.69;46.47
508;421;1033;265;593;613;60;1487.16;12;0;743.4;36.66
509;422;187;266;433;454;60;194.34;2;0;71.88;30.46
510;423;221;267;572;594;63;171.51;1;0;58.29;14.34
511;424;221;267;572;594;63;62.07;1;0;23.58;9.69
512;425;1180;268;598;622;58;169.68;1;0;30.54;17.32
513;426;1180;268;598;622;58;97.86;2;0;48.9;8.26
514;192;48;269;692;714;64;9.6;2;0;4.38;1.66
515;427;982;270;508;525;58;67.44;4;0;24.24;13.02
516;428;183;271;504;525;60;211.65;1;0;93.12;11.35
517;429;183;271;504;525;60;25.92;4;0;0.24;2.9
518;430;#N/A;272;578;601;61;50.28;1;0;0.99;3.44
519;431;98;273;881;907;60;119.28;4;0;35.76;11.71
520;338;22;274;903;927;60;123.24;1;0;3.69;46.39
521;432;50;275;1016;1045;61;101.46;2;0;32.46;8.53
522;433;50;275;1016;1045;61;45.09;1;0;22.53;1.95
523;434;31;276;925;951;58;170.64;4;0;20.4;24.74
524;435;31;276;925;951;58;118.56;8;0;53.28;14.18
525;436;31;276;925;951;58;46.77;1;0;20.1;4.54
526;437;25;277;1049;1079;60;22.92;2;0;5.94;3.62
527;438;1240;278;1014;1039;59;40.26;2;0;10.44;11.51
528;418;1240;278;1014;1039;59;57.36;2;0;6.84;8.79
529;439;68;279;895;920;58;8.31;1;0;0.66;1.52
530;440;3907;280;1023;1046;63;52.86;2;0;4.74;9.36
531;441;1;281;1224;1251;60;756.6;2;0;332.88;91.85
532;442;248;282;1225;1253;59;8.82;2;0;0;1.48
533;260;80;283;1079;1107;62;256.74;2;0;110.34;22.85
534;443;80;283;1079;1107;62;503.4;4;0;236.52;17.63
535;444;80;283;1079;1107;62;10.77;1;0;4.62;1.83
536;445;80;283;1079;1107;62;21.69;1;0;1.29;1.34
537;222;187;284;1328;1356;60;107.82;2;0;24.78;14.24
538;332;187;284;1328;1356;60;6.72;1;0;2.82;2
539;446;83;285;1106;1137;59;798.84;12;0;351.36;66.34
540;447;61;286;1410;1437;63;241.89;1;0;48.36;42.56
541;204;61;286;1410;1437;63;12.69;1;0;5.82;1.38
542;448;34;287;1317;1350;59;301.38;1;0;0;47.78
543;192;34;287;1317;1350;59;19.2;4;0;8.76;1.55
544;271;34;287;1317;1350;59;14.7;1;0;2.94;1.32
545;92;2528;288;1338;1370;65;194.4;4;0;83.52;10
546;7;2528;288;1338;1370;65;159.66;2;0;33.48;7.44
547;19;2528;288;1338;1370;65;54.9;2;0;15.36;4.35
548;449;2528;288;1338;1370;65;29.01;1;0;11.88;1.91
549;450;2377;289;1424;1453;58;10.74;1;0;3.96;1.81
550;432;142;290;1245;1272;60;50.73;1;0;16.23;5.28
551;142;95;291;1264;1292;58;13.26;1;0;6.09;1.81
552;451;95;291;1264;1292;58;7.95;1;0;0.15;1.72
553;452;48;292;1155;1183;60;133.2;6;0;11.88;5.29
554;61;48;292;1155;1183;60;17.88;1;0;6.06;2.44
555;453;48;292;1155;1183;60;20.58;2;0;5.94;1.13
556;201;207;293;1110;1138;58;2757.78;6;0;744.48;446.33
557;454;627;294;1222;1252;57;139.08;2;0;54.24;13.73
558;455;627;294;1222;1252;57;168.12;1;0;21.84;11.59
559;456;627;294;1222;1252;57;128.22;2;0;58.98;9.45
560;457;627;294;1222;1252;57;93.96;6;0;1.8;4.4
561;458;627;294;1222;1252;57;34.92;2;0;14.28;3.42
562;459;627;294;1222;1252;57;66.6;4;0;31.92;3.37
563;460;627;294;1222;1252;57;6.99;1;0;3.42;1.42
564;461;627;294;1222;1252;57;7.83;1;0;3.21;1.36
565;462;32;295;1236;1263;60;1302.96;2;0;521.16;127.26
566;223;32;295;1236;1263;60;59.52;2;0;6.54;11.6
567;463;32;295;1236;1263;60;46.74;1;0;21.96;5.35
568;464;635;296;1244;1274;59;97.74;2;0;33.18;7.85
569;465;635;296;1244;1274;59;23.64;4;0;2.04;2.28
570;466;635;296;1244;1274;59;18.84;1;0;8.46;1.99
571;467;143;297;1129;1158;60;18.84;1;0;9.21;2.34
572;468;228;298;1257;1288;60;38.76;2;0;18.18;2.32
573;96;228;299;1287;1313;59;10.32;1;0;4.53;3.16
574;331;248;300;1285;1314;59;48;1;0;22.08;3.17
575;398;248;300;1285;1314;59;34.08;2;0;8.52;2.03
576;469;1115;301;298;309;66;1272.6;2;0;279.96;123.03
577;116;113;302;343;359;67;638.91;1;0;229.98;30.66
578;470;53;303;197;209;68;260.34;1;0;46.86;28.43
579;471;53;303;197;209;68;23.82;2;0;5.7;2.08
580;472;53;303;197;209;68;14.22;1;0;0.27;1.09
581;24;483;304;209;216;69;79.92;6;0;32.76;3.39
582;473;483;304;209;216;69;18.93;1;0;5.67;2.62
583;474;50;305;124;133;68;316.8;12;0;158.4;20.02
584;400;50;305;124;133;68;54.9;1;0;9.87;3
585;475;50;305;124;133;68;23.91;1;0;6.69;1.97
586;476;61;306;547;568;70;176.43;1;0;17.64;12.7
587;477;61;306;547;568;70;17.34;1;0;4.68;1.29
588;298;546;307;663;681;68;48.45;1;0;12.09;3.9
589;301;251;308;668;687;71;62.16;1;0;24.84;22.69
590;358;251;308;668;687;71;48.3;1;0;5.79;7.74
591;478;251;308;668;687;71;53.7;1;0;4.29;2.07
592;367;251;308;668;687;71;14.49;1;0;4.77;1.47
593;479;2133;309;622;645;72;56.46;1;0;14.1;4.02
594;480;32;310;497;516;71;303.96;2;0;133.74;55.96
595;479;32;310;497;516;71;56.46;1;0;14.1;9.79
596;481;70;311;590;612;71;496.44;4;0;228.36;28.73
597;482;70;311;590;612;71;1195.56;6;0;143.46;13.68
598;483;70;311;590;612;71;62.4;2;0;6.84;6.16
599;484;53;312;675;699;73;85.5;2;0;18.78;16.91
600;485;3;313;649;671;68;3.99;1;0;0.42;1.35
601;486;3;313;649;671;68;13.38;1;0;5.07;1.25
602;435;644;314;543;563;74;14.82;1;0;6.66;2.05
603;487;3912;315;372;386;68;278.88;2;0;114.3;38.86
604;488;3912;315;372;386;68;38.28;2;0;8.4;4.25
605;489;2120;316;593;613;75;58.83;1;0;22.35;14.78
606;490;119;317;516;538;76;684.36;4;0;266.88;44.56
607;491;119;317;516;538;76;47.55;1;0;6.18;3.29
608;433;80;318;937;964;69;45.09;1;0;22.53;6.39
609;492;8;319;799;821;69;114.6;10;0;46.8;38.95
610;493;70;320;1058;1082;69;198.39;1;0;97.2;38.5
611;494;70;320;1058;1082;69;100.5;2;0;25.08;26.22
612;351;70;320;1058;1082;69;10.89;1;0;4.23;1.83
613;178;296;321;957;984;68;53.73;1;0;6.42;3.17
614;495;296;321;957;984;68;26.25;1;0;8.64;1.49
615;496;1056;322;959;986;68;393.6;8;0;169.2;23.89
616;497;1056;322;959;986;68;62.61;1;0;18.78;2.3
617;498;431;323;1013;1038;68;59.58;2;0;13.08;12.8
618;99;431;324;1055;1079;68;105.12;8;0;26.16;23.06
619;499;431;324;1055;1079;68;16.14;1;0;7.08;3.17
620;500;70;325;740;762;77;153.12;1;0;4.59;25.6
621;190;70;325;740;762;77;26.37;1;0;10.8;5.1
622;253;70;325;740;762;77;17.88;2;0;5.88;2.54
623;501;47;326;1027;1053;68;74.52;1;0;5.94;12.47
624;419;3;327;1019;1044;68;782.28;2;0;391.14;172.29
625;502;3;327;1019;1044;68;48.63;1;0;2.91;5.77
626;503;3;327;1019;1044;68;61.08;2;0;29.88;2.74
627;350;2273;328;931;955;68;48.96;1;0;22.02;9.03
628;204;2273;328;931;955;68;25.38;2;0;11.64;8.23
629;504;53;329;1019;1048;68;338.7;2;0;30.48;39.31
630;425;53;329;1019;1048;68;678.72;4;0;122.16;16.24
631;505;53;329;1019;1048;68;107.52;4;0;24.72;7.04
632;129;53;329;1019;1048;68;19.56;4;0;4.68;1.56
633;506;53;329;1019;1048;68;6.78;1;0;0.39;1.52
634;507;43;330;906;935;73;6.12;1;0;0.24;1.19
635;260;31;331;862;888;77;511.68;4;0;92.04;49.58
636;508;3;332;1288;1316;68;364.5;6;0;178.56;37.49
637;509;3;332;1288;1316;68;168.6;4;0;57.24;37.15
638;510;100;333;1226;1256;68;1811.34;6;0;0;133.55
639;511;100;333;1226;1256;68;546;4;0;158.28;39.47
640;512;187;334;1375;1408;68;305.37;1;0;85.5;22.38
641;513;187;334;1375;1408;68;144.33;1;0;44.73;8.68
642;271;187;334;1375;1408;68;14.7;1;0;2.94;1.98
643;514;127;335;1317;1347;68;249.57;1;0;4.98;15.98
644;515;1125;336;1257;1281;71;99.6;2;0;11.94;19.59
645;516;31;337;1082;1105;73;391.86;2;0;90.12;11.81
646;517;139;338;1236;1263;68;70.47;1;0;3.51;9.49
647;428;145;339;1112;1142;69;211.65;1;0;93.12;16.24
648;396;145;339;1112;1142;69;118.68;4;0;8.28;3.81
649;518;2;340;1186;1212;68;84.84;2;0;12.72;6.7
650;519;83;341;1128;1158;68;360.24;2;0;126.06;21.93
651;520;126;342;117;123;78;50.7;2;0;22.8;5.68
652;521;2528;343;662;686;78;217.02;2;0;80.28;12.83
653;522;1;344;87;91;79;673.568;2;0.2;252.588;54.96
654;523;1;344;87;91;79;52.98;2;0;14.8344;3.17
655;524;1;345;246;259;80;14.94;3;0;7.0218;1.99
656;525;1;345;246;259;80;14.56;2;0;6.2608;1.31
657;526;6;346;106;111;81;16.52;5;0.2;5.5755;1.97
658;527;6;347;284;298;82;34.272;3;0.2;11.1384;2.06
659;528;15;348;118;120;83;27.46;2;0;9.8856;6.23
660;529;19;349;166;174;84;853.93;5;0.3;0;88.3
661;530;19;349;166;174;84;170.058;3;0.3;-4.8588;19.06
662;531;19;349;166;174;84;82.782;3;0.4;-15.1767;8.36
663;532;19;350;322;333;85;271.9;2;0;78.851;62.54
664;533;19;350;322;333;85;45.84;3;0;15.5856;5.84
665;534;19;350;322;333;85;9.82;2;0;3.2406;1.27
666;535;25;351;50;52;86;12.624;2;0.2;-2.5248;1.97
667;536;25;352;65;63;87;48.712;1;0.2;5.4801;11.13
668;537;25;352;65;63;87;17.94;3;0;4.6644;4.29
669;538;25;352;65;63;87;242.94;3;0;4.8588;1.28
670;539;36;353;340;353;88;1103.97;3;0;496.7865;63.82
671;540;36;353;340;353;88;3.69;1;0;1.7343;1.39
672;541;45;354;63;63;89;479.97;3;0;177.5889;55.01
673;542;45;354;63;63;89;97.82;2;0;45.9754;10.13
674;543;45;354;63;63;89;59.52;3;0;15.4752;8.02
675;544;45;354;63;63;89;49.632;6;0.2;16.7508;7.52
676;545;45;354;63;63;89;18.62;2;0;5.3998;1.91
677;546;58;355;194;205;81;19.68;6;0;6.4944;1.37
678;547;67;356;309;325;90;14.48;5;0.8;-23.892;1.85
679;548;3;357;184;194;79;698.352;3;0.2;-17.4588;90.81
680;549;3;357;184;194;79;7.712;2;0.2;2.7956;2.02
681;550;43;358;310;322;91;5.88;1;0.2;1.9845;1.76
682;551;104;359;124;130;91;349.965;7;0.5;-216.9783;39.47
683;552;104;359;124;130;91;22.32;5;0.2;5.301;1.47
684;553;104;360;243;256;92;63.924;7;0.7;-46.8776;6.25
685;554;108;361;127;131;93;55.5;2;0;9.99;1.82
686;555;108;362;195;201;80;99.98;2;0;7.9984;22.93
687;556;113;363;111;119;81;230.28;3;0.2;23.028;34.42
688;557;113;363;111;119;81;18.288;6;0.2;5.715;1.54
689;558;122;364;104;109;86;58.05;3;0;26.703;8
690;559;122;364;104;109;86;71.28;11;0;34.2144;6.8
691;560;122;365;235;242;80;14.4;5;0;7.056;5.37
692;561;134;366;212;224;95;178.384;2;0.2;22.298;20.62
693;562;134;366;212;224;95;15.552;3;0.2;5.4432;1.76
694;563;134;367;234;246;96;559.71;3;0.4;-121.2705;44.72
695;524;61;368;107;110;97;247.84;8;0;121.4416;55.2
696;564;61;368;107;110;97;9.912;3;0.2;3.3453;1.2
697;565;61;369;127;135;81;279.456;6;0.2;20.9592;11.69
698;566;61;369;127;135;81;8;2;0;3.84;1.15
699;567;61;370;351;362;80;34.77;3;0;11.4741;8.22
700;568;61;370;351;362;80;18.9;3;0;8.694;1.3
701;569;5;371;307;322;98;5.22;2;0;2.4012;1.51
702;570;67;372;190;195;99;259.136;4;0.2;-25.9136;31.15
703;571;188;373;320;336;79;575.92;2;0.2;71.99;17.88
704;524;188;373;320;336;79;30.4;5;0;15.2;2.12
705;572;68;374;286;299;87;383.96;5;0.2;38.396;45.79
706;573;68;374;286;299;87;63.92;4;0;3.196;3.5
707;574;187;375;89;94;100;177.68;2;0;46.1968;10.84
708;575;184;376;212;221;101;87.84;6;0;29.7;7.97
709;576;73;377;113;116;79;1679.96;5;0.2;125.997;175.16
710;577;73;378;124;131;102;158.13;3;0;77.4837;10.65
711;578;73;378;124;131;102;43.6;5;0.2;4.36;1.39
712;579;73;379;349;364;103;319.968;4;0.2;35.9964;24.01
713;580;73;379;349;364;103;88.8;6;0;44.4;7.9
714;581;208;380;11;13;104;51.94;1;0;21.2954;3.52
715;582;208;380;11;13;104;2.89;1;0;1.3583;1.22
716;583;208;381;291;302;105;1421.664;8;0.4;-734.5264;277.66
717;584;208;382;348;362;106;1737.18;6;0;503.7822;131.71
718;585;208;382;348;362;106;704.25;5;0;84.51;52.9
719;586;208;382;348;362;106;141.76;4;0;66.6272;11.34
720;587;134;383;128;136;95;310.88;2;0.2;23.316;20.94
721;588;134;384;349;363;79;767.952;6;0.2;287.982;95.36
722;589;134;384;349;363;79;191.976;3;0.2;19.1976;25.37
723;590;134;384;349;363;79;70.56;6;0;23.9904;8.84
724;591;134;384;349;363;79;21.12;4;0;9.504;2.5
725;592;134;384;349;363;79;24.9;5;0;8.217;2.06
726;593;134;384;349;363;79;14.352;3;0.2;4.6644;1.97
727;594;134;384;349;363;79;274.77;9;0;126.3942;1.2
728;595;240;385;61;62;107;19.456;4;0.2;3.4048;2.05
729;596;82;386;245;258;108;449.15;5;0;8.983;19.03
730;597;82;386;245;258;108;11.07;3;0;5.0922;1.55
731;598;82;387;350;365;80;122.94;3;0;30.735;13.29
732;599;82;387;350;365;80;35.448;7;0.2;12.8499;1.26
733;600;250;388;267;277;109;15.36;2;0;7.68;5.31
734;601;255;389;291;302;110;1604.9;5;0;481.47;289.82
735;602;255;389;291;302;110;385.686;1;0.3;-60.6078;43.68
736;603;255;389;291;302;110;14.76;2;0;4.2804;2.37
737;604;255;389;291;302;110;49.25;5;0;18.715;2.26
738;605;255;389;291;302;110;10.16;2;0;4.7752;1.54
739;606;255;389;291;302;110;17.67;3;0;7.7748;1.53
740;607;255;389;291;302;110;34.08;2;0;15.6768;1.37
741;608;13;390;61;63;80;125.76;3;0.2;40.872;22.16
742;599;13;390;61;63;80;25.32;5;0.2;9.1785;2.48
743;609;13;390;61;63;80;9.99;1;0;4.5954;1.99
744;610;227;391;225;235;111;223.056;9;0.2;69.705;18.53
745;611;227;391;225;235;111;143.64;9;0.2;10.773;16.43
746;612;227;391;225;235;111;31.104;6;0.2;10.8864;2.95
747;613;227;391;225;235;111;15.552;3;0.2;5.4432;1.84
748;614;227;391;225;235;111;6.8;1;0.2;0.51;1.59
749;615;227;391;225;235;111;4.224;3;0.2;1.2672;1.33
750;616;227;392;260;272;81;686.32;2;0.2;223.054;81.78
751;617;227;392;260;272;81;204.6;2;0;53.196;14.69
752;618;227;392;260;272;81;62.18;1;0;16.7886;5.67
753;619;227;392;260;272;81;6.48;1;0;3.1104;1.32
754;620;227;392;260;272;81;8.72;4;0;2.8776;1.29
755;621;227;393;284;293;112;11.85;3;0;3.792;5.06
756;622;227;394;302;318;81;112.648;1;0.2;11.2648;16.02
757;623;227;394;302;318;81;30.48;3;0;7.9248;4.02
758;624;115;395;264;277;81;143.432;1;0.2;3.5858;14.91
759;625;115;395;264;277;81;122.352;3;0.2;13.7646;9.27
760;626;61;396;116;118;113;26.136;3;0.2;1.9602;6.94
761;627;187;397;316;327;114;52.96;2;0;20.1248;2.72
762;628;302;398;174;180;81;32.4;5;0;10.368;1.53
763;629;317;399;253;268;80;579.528;4;0.1;83.7096;64.56
764;630;317;399;253;268;80;97.44;3;0;35.0784;5.5
765;631;317;399;253;268;80;3.984;1;0.2;1.3944;1.22
766;632;317;399;253;268;80;13.04;4;0;5.7376;1.16
767;633;317;400;344;356;115;13.97;1;0;3.6322;2.16
768;634;187;401;279;289;116;1394.95;5;0;362.687;140.1
769;635;187;401;279;289;116;275.97;3;0;11.0388;36.12
770;636;187;401;279;289;116;545.88;6;0;70.9644;29.9
771;637;80;402;72;74;117;131.904;3;0.2;47.8152;12.44
772;638;80;402;72;74;117;142.776;1;0.2;17.847;12.03
773;639;80;402;72;74;117;43.188;4;0.7;-31.6712;5.01
774;640;80;402;72;74;117;45.696;3;0.2;5.1408;4.57
775;641;80;402;72;74;117;7.218;3;0.7;-5.5338;1.58
776;642;80;403;272;284;118;7.64;1;0;3.7436;1.33
777;643;345;404;204;214;91;5.68;2;0.2;1.917;1.77
778;644;345;405;328;343;87;269.36;7;0;70.0336;23.68
779;109;80;406;252;263;119;4.8;1;0;1.44;1.35
780;645;32;407;315;330;120;5.742;3;0.7;-4.5936;1.1
781;524;32;408;347;360;81;11.56;4;0;5.4332;1.06
782;646;83;409;231;243;121;95.94;3;0;9.594;8.54
783;647;83;409;231;243;121;25.3;5;0;11.891;2.01
784;648;83;410;294;308;122;143.856;9;0.2;48.5514;11.95
785;649;83;410;294;308;122;3.488;2;0.2;1.1772;1.16
786;650;378;411;93;98;81;33.11;7;0;12.9129;4.35
787;651;378;411;93;98;81;91.96;2;0;15.6332;2.77
788;652;378;411;93;98;81;55.48;1;0;26.6304;2.28
789;653;378;411;93;98;81;19.44;3;0;9.3312;2.11
790;654;378;412;346;360;91;8.016;3;0.2;1.1022;1.58
791;655;28;413;74;72;123;5.184;1;0.2;1.8792;1.8
792;656;28;413;74;72;123;15.552;3;0.2;5.4432;1.33
793;657;28;413;74;72;123;4.448;2;0.2;0.3336;1.13
794;565;28;414;81;87;80;366.786;7;0.1;65.2064;30.43
795;658;388;415;199;207;81;276.28;2;0;0;32.27
796;659;129;416;179;189;124;478.48;2;0.2;47.848;65.59
797;530;129;417;244;256;125;340.116;6;0.3;-9.7176;14.46
798;660;422;418;33;32;126;468.9;6;0;206.316;66.88
799;661;112;419;14;16;79;1325.85;5;0;238.653;187.65
800;662;112;419;14;16;79;333.999;3;0.15;3.9294;40.44
801;663;112;419;14;16;79;19.9;5;0;6.567;3.03
802;664;3;420;174;177;107;310.688;7;0.2;108.7408;52.26
803;665;443;421;266;279;113;91.92;5;0.2;11.49;7.85
804;666;121;422;186;194;80;17.94;3;0;4.485;1.81
805;667;121;423;204;213;127;78.304;2;0.2;29.364;7.09
806;668;121;423;204;213;127;62.92;1;0.2;10.2245;5.62
807;669;121;423;204;213;127;44.128;4;0.2;12.1352;4.31
808;670;121;423;204;213;127;17.544;3;0.2;5.9211;1.93
809;671;313;424;256;269;128;14.576;2;0.2;2.3686;1.89
810;672;422;425;47;47;87;21.36;5;0.2;7.209;2.41
811;673;230;426;319;334;116;14.67;3;0;3.9609;1.94
812;674;50;427;99;104;129;7.83;3;0;3.6018;1.55
813;554;50;428;184;193;81;249.75;9;0;44.955;52.56
814;675;50;428;184;193;81;255.936;8;0.2;28.7928;40.79
815;676;507;429;300;313;80;56.52;9;0;21.4776;4.43
816;677;67;430;78;81;99;314.352;3;0.2;-35.3646;35.48
817;678;67;430;78;81;99;74.352;3;0.2;23.235;3.02
818;679;433;431;327;341;130;42.208;2;0.2;13.7176;4.99
819;524;122;432;125;134;131;35.91;3;0;9.6957;3.35
820;680;73;433;79;81;132;9.912;3;0.2;3.2214;1.13
821;681;251;434;153;161;81;911.424;4;0.2;68.3568;84.28
822;682;251;434;153;161;81;1706.184;9;0.2;85.3092;82.17
823;683;251;434;153;161;81;907.152;6;0.2;90.7152;61.59
824;665;251;434;153;161;81;114.9;5;0;34.47;8.23
825;684;251;434;153;161;81;48.86;7;0;14.1694;2.91
826;685;251;434;153;161;81;7.28;4;0;1.9656;1.49
827;686;251;434;153;161;81;18.504;3;0.2;5.7825;1.19
828;687;13;435;206;216;80;102.3;10;0;26.598;7.96
829;648;13;435;206;216;80;39.96;2;0;18.7812;3.77
830;524;13;435;206;216;80;21.36;2;0;5.7672;1.39
831;688;392;436;239;251;133;8159.952;8;0.4;-1359.992;342.11
832;689;392;436;239;251;133;1740.06;9;0.3;-24.858;74.46
833;690;392;436;239;251;133;275.928;3;0.2;-58.6347;16.53
834;691;392;436;239;251;133;177.98;5;0.8;-453.849;15.17
835;692;392;436;239;251;133;143.976;3;0.2;8.9985;10.38
836;693;392;436;239;251;133;9.936;3;0.2;2.7324;1.51
837;694;392;436;239;251;133;32.064;6;0.2;6.8136;1.31
838;695;13;437;182;192;123;10.368;2;0.2;3.6288;1.38
839;696;13;437;182;192;123;14.352;3;0.2;4.485;1.37
840;697;13;438;252;261;109;36.27;3;0;10.881;9.03
841;698;13;438;252;261;109;25.96;2;0;7.5284;7.53
842;699;13;438;252;261;109;6.48;1;0;3.1104;1.1
843;694;173;439;150;156;108;13.36;2;0;4.9432;1.92
844;700;173;440;234;247;134;475.944;7;0.2;95.1888;46.08
845;565;173;441;335;350;135;186.304;4;0.2;13.9728;12.21
846;701;13;442;295;307;119;17.19;1;0;6.51;1.69
847;702;576;443;243;256;136;166.84;5;0.2;18.7695;15.69
848;703;576;443;243;256;136;10.368;2;0.2;3.6288;1.72
849;704;576;443;243;256;136;15.216;1;0.2;2.2824;1.55
850;705;113;444;74;79;137;93.78;2;0;36.5742;4.1
851;706;113;444;74;79;137;53.4;10;0;25.098;3.92
852;707;113;444;74;79;137;47.18;7;0;23.59;3.51
853;708;113;444;74;79;137;35.88;6;0;17.2224;3.06
854;709;113;444;74;79;137;19.68;6;0;5.7072;1.9
855;710;113;445;248;260;87;137.24;5;0.2;46.3185;13.66
856;711;113;445;248;260;87;57.93;3;0;16.2204;4.99
857;712;113;445;248;260;87;35.34;2;0;13.4292;2.67
858;713;113;445;248;260;87;30.28;2;0;1.2112;2.45
859;714;596;446;270;284;138;88.768;2;0.2;31.0688;5.24
860;715;596;447;298;308;80;5.92;4;0;2.8416;1.47
861;716;596;447;298;308;80;30.18;3;0;13.8828;1.1
862;717;596;448;339;351;81;583.8;5;0.2;72.975;77.99
863;718;596;448;339;351;81;211.168;4;0.2;15.8376;39.03
864;719;596;448;339;351;81;22.55;5;0;8.7945;2.33
865;720;596;448;339;351;81;14.62;2;0;6.8714;1.2
866;721;622;449;105;111;81;59.92;4;0;27.5632;3.94
867;722;627;450;264;277;139;258.279;3;0.3;-70.1043;33.02
868;622;5;451;250;258;80;887.103;7;0.1;177.4206;89.69
869;723;644;452;15;13;91;61.96;4;0.5;-53.2856;10.96
870;724;644;453;227;238;113;20.856;8;0.7;-16.6848;2.16
871;725;644;453;227;238;113;6.528;4;0.7;-4.5696;1.5
872;726;644;453;227;238;113;2.862;3;0.7;-2.2896;1.17
873;727;644;454;326;340;140;1113.024;8;0.2;111.3024;104.67
874;728;644;454;326;340;140;167.968;4;0.2;62.988;12.88
875;729;31;455;167;175;91;86.376;3;0.2;1.0797;4.65
876;730;280;456;132;140;141;779.796;2;0.4;-168.9558;56.75
877;731;280;457;206;213;111;218.75;2;0.5;-161.875;30.18
878;732;280;457;206;213;111;2.6;1;0.2;0.2925;1.59
879;733;662;458;110;116;142;1487.04;5;0.2;148.704;205.45
880;734;662;458;110;116;142;270.72;3;0;78.5088;45.48
881;735;662;458;110;116;142;303.25;5;0;63.6825;11.36
882;736;243;459;288;301;143;257.98;2;0;74.8142;21.72
883;737;673;460;148;156;80;353.568;2;0.2;-44.196;21.64
884;738;673;460;148;156;80;56.96;2;0;21.0752;4.73
885;739;673;460;148;156;80;15.56;4;0;4.0456;2.01
886;740;673;460;148;156;80;13.96;2;0;6.7008;1.2
